,Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate,PropertyType,TotalVacDays,Program,LocalGovtAuthority,Year
6633,4655,1,1 BR APARTMENT,1/02/2018,22/02/2018,22/02/2018,CLT,213,21,0,21.0,FRASER COAST,HERVEY BAY,,,,,2018
6634,4850,3,3 BR CLUSTER HOUSING,25/10/2017,1/02/2018,1/02/2018,CLT,201,99,0,99.0,HINCHINBROOK,HINCHINBROOK,,,,,2018
6635,4740,1,1 BR SENIOR UNIT,10/01/2018,31/01/2018,2/02/2018,CLT,203,21,2,23.0,MACKAY,MACKAY,,,,,2018
6636,4750,1,1 BR CLUSTER HOUSING,23/01/2018,6/02/2018,8/02/2018,CLT,203,14,2,16.0,MACKAY,WHITSUNDAY,,,,,2018
6637,4877,2,2 BR SENIOR UNIT,1/12/2017,20/12/2017,6/02/2018,CLT,202,19,48,67.0,DOUGLAS,COOK,,,,,2018
6638,4740,1,1 BR SENIOR UNIT,24/01/2018,9/02/2018,13/02/2018,CLT,203,16,4,20.0,MACKAY,MACKAY,,,,,2018
6639,4421,1,1 BR SENIOR UNIT,1/02/2018,22/02/2018,22/02/2018,CLT,207,21,0,21.0,WESTERN DOWNS,WARREGO,,,,,2018
6640,4670,1,1 BR SENIOR UNIT,31/01/2018,31/01/2018,1/02/2018,CLT,208,0,1,1.0,BUNDABERG,BUNDABERG,,,,,2018
6641,4670,1,1 BR SENIOR UNIT,18/10/2017,2/11/2017,26/02/2018,CLT,208,15,116,131.0,BUNDABERG,BUNDABERG,,,,,2018
6642,4650,1,1 BR APARTMENT,26/09/2017,23/02/2018,26/02/2018,CLT,213,150,3,153.0,FRASER COAST,MARYBOROUGH,,,,,2018
6643,4650,1,1 BR APARTMENT,16/06/2017,23/02/2018,26/02/2018,CLT,213,252,3,255.0,FRASER COAST,MARYBOROUGH,,,,,2018
6644,4650,1,1 BR APARTMENT,26/09/2017,23/02/2018,23/02/2018,CLN,213,150,0,150.0,FRASER COAST,MARYBOROUGH,,,,,2018
6645,4650,1,1 BR APARTMENT,23/02/2018,23/02/2018,26/02/2018,CLN,213,0,3,3.0,FRASER COAST,MARYBOROUGH,,,,,2018
6646,4627,2,2 BR SENIOR UNIT,1/11/2017,14/12/2017,7/02/2018,CLT,208,43,55,98.0,NORTH BURNETT,CALLIDE,,,,,2018
6647,4820,3,3 BR APARTMENT,22/12/2017,23/01/2018,21/02/2018,CLT,201,32,29,61.0,CHARTERS TOWERS,TRAEGER,,,,,2018
6648,4030,1,1 BR APARTMENT,29/01/2018,2/02/2018,2/02/2018,CBH,108,4,0,4.0,BRISBANE,CLAYFIELD,,,,,2018
6649,4030,1,1 BR APARTMENT,5/02/2018,26/02/2018,26/02/2018,CBH,108,21,0,21.0,BRISBANE,CLAYFIELD,,,,,2018
6650,4720,3,3 BR SENIOR UNIT,7/02/2018,12/02/2018,12/02/2018,CLT,211,5,0,5.0,CENTRAL HIGHLANDS,GREGORY,,,,,2018
6651,4560,1,1 BR APARTMENT,30/01/2018,19/02/2018,19/02/2018,CBH,205,20,0,20.0,SUNSHINE COAST,NICKLIN,,,,,2018
6652,4700,1,1 BR APARTMENT,16/01/2018,17/01/2018,6/02/2018,CBH,206,1,20,21.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6653,4700,1,1 BR APARTMENT,22/01/2018,1/02/2018,12/02/2018,CBH,206,10,11,21.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6654,4701,2,2 BR APARTMENT,8/01/2018,18/01/2018,9/02/2018,CRS,206,10,22,32.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6655,4883,2,2 BR SENIOR UNIT,5/10/2017,5/10/2017,6/02/2018,CLT,202,0,124,124.0,TABLELANDS,HILL,,,,,2018
6656,4114,3,3 BR DETACHED HOUSE,1/02/2018,1/02/2018,1/02/2018,CRS,101,0,0,0.0,LOGAN,WOODRIDGE,,,,,2018
6657,4017,1,1 BR APARTMENT,22/01/2018,22/01/2018,20/02/2018,CBH,105,0,29,29.0,BRISBANE,SANDGATE,,,,,2018
6658,4017,1,1 BR APARTMENT,24/01/2018,24/01/2018,20/02/2018,CBH,105,0,27,27.0,BRISBANE,SANDGATE,,,,,2018
6659,4630,1,1 BR SENIOR UNIT,1/11/2017,14/12/2017,9/02/2018,CLT,208,43,57,100.0,NORTH BURNETT,CALLIDE,,,,,2018
6660,4726,2,2 BR SENIOR UNIT,1/11/2017,14/12/2017,7/02/2018,CLT,211,43,55,98.0,BARCALDINE,GREGORY,,,,,2018
6661,4680,3,3 BR DETACHED HOUSE,1/11/2017,14/12/2017,22/02/2018,CRS,212,43,70,113.0,GLADSTONE,GLADSTONE,,,,,2018
6662,4680,1,1 BR APARTMENT,1/11/2017,14/12/2017,19/02/2018,CBH,212,43,67,110.0,GLADSTONE,GLADSTONE,,,,,2018
6663,4215,1,1 BR APARTMENT,22/01/2018,8/02/2018,8/02/2018,CBH,204,17,0,17.0,GOLD COAST,BONNEY,,,,,2018
6664,4805,3,3 BR DETACHED HOUSE,9/02/2018,13/02/2018,27/02/2018,CRS,203,4,14,18.0,WHITSUNDAY,BURDEKIN,,,,,2018
6665,4550,4,4 BR DETACHED HOUSE,16/01/2018,19/02/2018,19/02/2018,CRS,205,34,0,34.0,SUNSHINE COAST,CALOUNDRA,,,,,2018
6666,4870,1,1 BR APARTMENT,5/02/2018,7/02/2018,16/02/2018,CBH,202,2,9,11.0,CAIRNS,CAIRNS,,,,,2018
6667,4220,1,1 BR APARTMENT,19/01/2018,7/02/2018,7/02/2018,CBH,204,19,0,19.0,GOLD COAST,BURLEIGH,,,,,2018
6668,4812,2,2 BR APARTMENT,11/02/2018,16/02/2018,21/02/2018,CRS,201,5,5,10.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6669,4114,1,1 BR APARTMENT,2/02/2018,2/02/2018,2/02/2018,CBH,101,0,0,0.0,LOGAN,WOODRIDGE,,,,,2018
6670,4812,1,1 BR APARTMENT,24/01/2018,30/01/2018,1/02/2018,CBH,201,6,2,8.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6671,4812,1,1 BR APARTMENT,2/02/2018,15/02/2018,16/02/2018,CBH,201,13,1,14.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6672,4157,1,1 BR APARTMENT,24/01/2018,6/02/2018,8/02/2018,CBH,106,13,2,15.0,REDLAND,CAPALABA,,,,,2018
6673,4030,1,1 BR APARTMENT,14/02/2018,28/02/2018,28/02/2018,CBH,108,14,0,14.0,BRISBANE,CLAYFIELD,,,,,2018
6674,4680,2,2 BR APARTMENT,20/02/2018,20/02/2018,28/02/2018,CLH,212,0,8,8.0,GLADSTONE,GLADSTONE,,,,,2018
6675,4680,2,2 BR APARTMENT,20/02/2018,20/02/2018,20/02/2018,CLH,212,0,0,0.0,GLADSTONE,GLADSTONE,,,,,2018
6676,4812,1,1 BR APARTMENT,15/12/2017,19/12/2017,6/02/2018,CSO,201,4,49,53.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6677,4812,1,1 BR APARTMENT,2/02/2018,7/02/2018,7/02/2018,CSO,201,5,0,5.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6678,4812,1,1 BR APARTMENT,2/02/2018,7/02/2018,7/02/2018,CSO,201,5,0,5.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6679,4812,1,1 BR APARTMENT,15/02/2018,20/02/2018,20/02/2018,CSO,201,5,0,5.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6680,4812,1,1 BR APARTMENT,23/11/2017,2/01/2018,2/02/2018,CSO,201,40,31,71.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6681,4868,4,4 BR DETACHED HOUSE,22/01/2018,23/01/2018,27/02/2018,STC,202,1,35,36.0,CAIRNS,MULGRAVE,,,,,2018
6682,4701,2,2 BR APARTMENT,30/11/2017,7/02/2018,7/02/2018,CLH,206,69,0,69.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6683,4104,1,1 BR APARTMENT,6/02/2018,15/02/2018,23/02/2018,CBH,107,9,8,17.0,BRISBANE,MILLER,,,,,2018
6684,4701,1,1 BR APARTMENT,14/12/2017,22/12/2017,7/02/2018,CBH,206,8,47,55.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6685,4680,1,1 BR APARTMENT,19/02/2018,19/02/2018,19/02/2018,CLH,212,0,0,0.0,GLADSTONE,GLADSTONE,,,,,2018
6686,4680,1,1 BR APARTMENT,19/02/2018,19/02/2018,19/02/2018,CLH,212,0,0,0.0,GLADSTONE,GLADSTONE,,,,,2018
6687,4670,2,2 BR APARTMENT,7/02/2018,16/02/2018,16/02/2018,CLH,208,9,0,9.0,BUNDABERG,BUNDABERG,,,,,2018
6688,4810,2,2 BR APARTMENT,24/01/2018,25/01/2018,5/02/2018,CLH,201,1,11,12.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6689,4868,1,1 BR APARTMENT,5/02/2018,22/02/2018,27/02/2018,CSO,202,17,5,22.0,CAIRNS,MULGRAVE,,,,,2018
6690,4868,1,1 BR APARTMENT,13/02/2018,14/02/2018,16/02/2018,CSO,202,1,2,3.0,CAIRNS,MULGRAVE,,,,,2018
6691,4006,1,1 BR APARTMENT,2/02/2018,2/02/2018,2/02/2018,CBH,108,0,0,0.0,BRISBANE,MCCONNEL,,,,,2018
6692,4006,1,1 BR APARTMENT,8/01/2018,2/02/2018,2/02/2018,CBH,108,25,0,25.0,BRISBANE,MCCONNEL,,,,,2018
6693,4006,1,1 BR APARTMENT,18/01/2018,13/02/2018,13/02/2018,CBH,108,26,0,26.0,BRISBANE,MCCONNEL,,,,,2018
6694,4006,1,1 BR APARTMENT,24/01/2018,13/02/2018,13/02/2018,CBH,108,20,0,20.0,BRISBANE,MCCONNEL,,,,,2018
6695,4802,1,1 BR APARTMENT,24/01/2018,7/02/2018,7/02/2018,CAH,203,14,0,14.0,WHITSUNDAY,WHITSUNDAY,,,,,2018
6696,4020,2,2 BR APARTMENT,25/10/2017,9/01/2018,9/02/2018,CLH,110,76,31,107.0,MORETON BAY,REDCLIFFE,,,,,2018
6697,4870,3,3 BR ATTACHED HOUSING,20/12/2017,21/12/2017,6/02/2018,CLH,202,1,47,48.0,CAIRNS,CAIRNS,,,,,2018
6698,4870,2,2 BR ATTACHED HOUSING,4/01/2018,5/01/2018,26/02/2018,CLH,202,1,52,53.0,CAIRNS,CAIRNS,,,,,2018
6699,4051,1,1 BR APARTMENT,12/01/2018,2/02/2018,2/02/2018,CLH,108,21,0,21.0,BRISBANE,FERNY GROVE,,,,,2018
6700,4810,2,2 BR APARTMENT,25/01/2018,1/02/2018,1/02/2018,CLH,201,7,0,7.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6701,4218,1,1 BR APARTMENT,19/01/2018,3/02/2018,3/02/2018,CLH,204,15,0,15.0,GOLD COAST,MERMAID BEACH,,,,,2018
6702,4810,2,2 BR APARTMENT,15/02/2018,16/02/2018,26/02/2018,CLH,201,1,10,11.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6703,4701,2,2 BR APARTMENT,11/01/2018,25/01/2018,14/02/2018,CLH,206,14,20,34.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6704,4305,2,2 BR APARTMENT,11/01/2018,25/01/2018,2/02/2018,CLH,102,14,8,22.0,IPSWICH,IPSWICH WEST,,,,,2018
6705,4810,2,2 BR APARTMENT,20/01/2018,1/02/2018,11/02/2018,CLH,201,12,10,22.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6706,4102,1,1 BR APARTMENT,4/01/2018,9/01/2018,7/02/2018,CLH,107,5,29,34.0,BRISBANE,SOUTH BRISBANE,,,,,2018
6707,4655,1,1 BR APARTMENT,7/02/2018,22/02/2018,22/02/2018,CLH,213,15,0,15.0,FRASER COAST,HERVEY BAY,,,,,2018
6708,4210,2,2 BR APARTMENT,8/12/2017,3/02/2018,3/02/2018,CLH,204,57,0,57.0,GOLD COAST,THEODORE,,,,,2018
6709,4215,1,1 BR APARTMENT,9/02/2018,23/02/2018,23/02/2018,CLH,204,14,0,14.0,GOLD COAST,BONNEY,,,,,2018
6710,4215,1,1 BR APARTMENT,19/01/2018,3/02/2018,3/02/2018,CLH,204,15,0,15.0,GOLD COAST,BONNEY,,,,,2018
6711,4105,2,2 BR APARTMENT,7/02/2018,8/02/2018,19/02/2018,CLH,107,1,11,12.0,BRISBANE,MILLER,,,,,2018
6712,4810,1,1 BR APARTMENT,12/02/2018,16/02/2018,19/02/2018,CLH,201,4,3,7.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6713,4810,1,1 BR APARTMENT,12/02/2018,21/02/2018,26/02/2018,CLH,201,9,5,14.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6714,4350,2,2 BR APARTMENT,11/01/2018,19/01/2018,12/02/2018,CLH,207,8,24,32.0,TOOWOOMBA,TOOWOOMBA SOUTH,,,,,2018
6715,4810,1,1 BR APARTMENT,2/02/2018,7/02/2018,11/02/2018,CRS,201,5,4,9.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6716,4870,1,1 BR APARTMENT,3/01/2018,4/01/2018,9/02/2018,CLH,202,1,36,37.0,CAIRNS,CAIRNS,,,,,2018
6717,4570,2,2 BR APARTMENT,3/01/2018,3/01/2018,12/02/2018,CLH,205,0,40,40.0,GYMPIE,GYMPIE,,,,,2018
6718,4701,2,2 BR APARTMENT,2/11/2017,13/11/2017,19/02/2018,CLH,206,11,98,109.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6719,4701,2,2 BR APARTMENT,19/01/2018,31/01/2018,15/02/2018,CLH,206,12,15,27.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6720,4655,1,1 BR APARTMENT,8/02/2018,19/02/2018,20/02/2018,CLH,213,11,1,12.0,FRASER COAST,HERVEY BAY,,,,,2018
6721,4810,1,1 BR APARTMENT,25/01/2018,2/02/2018,2/02/2018,CLH,201,8,0,8.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6722,4506,2,2 BR APARTMENT,17/01/2018,23/01/2018,27/02/2018,CRS,103,6,35,41.0,MORETON BAY,MORAYFIELD,,,,,2018
6723,4655,1,1 BR CLUSTER HOUSING,30/01/2018,7/02/2018,7/02/2018,CLH,213,8,0,8.0,FRASER COAST,HERVEY BAY,,,,,2018
6724,4655,1,1 BR APARTMENT,8/02/2018,23/02/2018,26/02/2018,CLH,213,15,3,18.0,FRASER COAST,HERVEY BAY,,,,,2018
6725,4209,2,2 BR APARTMENT,9/02/2018,9/02/2018,9/02/2018,CLH,204,0,0,0.0,GOLD COAST,COOMERA,,,,,2018
6726,4350,2,2 BR APARTMENT,9/02/2018,21/02/2018,21/02/2018,CLH,207,12,0,12.0,TOOWOOMBA,TOOWOOMBA NORTH,,,,,2018
6727,4101,1,1 BR APARTMENT,7/09/2017,13/02/2018,13/02/2018,CSO,108,159,0,159.0,BRISBANE,SOUTH BRISBANE,,,,,2018
6728,4207,3,3 BR DUPLEX,27/02/2018,27/02/2018,27/02/2018,CLH,101,0,0,0.0,LOGAN,MACALISTER,,,,,2018
6729,4178,1,1 BR APARTMENT,1/02/2018,26/02/2018,26/02/2018,CBH,109,25,0,25.0,BRISBANE,LYTTON,,,,,2018
6730,4305,2,2 BR APARTMENT,24/01/2018,31/01/2018,7/02/2018,CLH,102,7,7,14.0,IPSWICH,IPSWICH WEST,,,,,2018
6731,4133,2,2 BR APARTMENT,1/02/2018,1/02/2018,1/02/2018,CAO,101,0,0,0.0,LOGAN,WATERFORD,,,,,2018
6732,4133,2,2 BR APARTMENT,19/12/2017,24/01/2018,1/02/2018,CAO,101,36,8,44.0,LOGAN,WATERFORD,,,,,2018
6733,4133,2,2 BR APARTMENT,8/02/2018,21/02/2018,28/02/2018,CAO,101,13,7,20.0,LOGAN,WATERFORD,,,,,2018
6734,4701,1,1 BR APARTMENT,2/02/2018,8/02/2018,21/02/2018,CLH,206,6,13,19.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6735,4740,1,1 BR APARTMENT,29/01/2018,6/02/2018,22/02/2018,CLH,203,8,16,24.0,MACKAY,MACKAY,,,,,2018
6736,4301,2,2 BR APARTMENT,13/12/2017,22/12/2017,7/02/2018,CLH,102,9,47,56.0,IPSWICH,BUNDAMBA,,,,,2018
6737,4020,2,2 BR APARTMENT,16/01/2018,23/01/2018,14/02/2018,CRH,110,7,22,29.0,MORETON BAY,REDCLIFFE,,,,,2018
6738,4557,2,2 BR DUPLEX,6/02/2018,7/02/2018,15/02/2018,CRH,205,1,8,9.0,SUNSHINE COAST,MAROOCHYDORE,,,,,2018
6739,4570,1,1 BR APARTMENT,28/11/2017,11/12/2017,27/02/2018,CRH,205,13,78,91.0,GYMPIE,GYMPIE,,,,,2018
6740,4350,2,2 BR ATTACHED HOUSING,10/01/2018,19/02/2018,19/02/2018,CRH,207,40,0,40.0,TOOWOOMBA,TOOWOOMBA NORTH,,,,,2018
6741,4880,2,2 BR DUPLEX,5/02/2018,7/02/2018,13/02/2018,CRH,202,2,6,8.0,MAREEBA,COOK,,,,,2018
6742,4655,3,3 BR DUPLEX,1/12/2017,31/01/2018,2/02/2018,CRH,213,61,2,63.0,FRASER COAST,HERVEY BAY,,,,,2018
6743,4670,3,3 BR DUPLEX,24/01/2018,2/02/2018,5/02/2018,CRH,208,9,3,12.0,BUNDABERG,BUNDABERG,,,,,2018
6744,4670,2,2 BR APARTMENT,30/01/2018,9/02/2018,19/02/2018,CRH,208,10,10,20.0,BUNDABERG,BUNDABERG,,,,,2018
6745,4670,1,1 BR APARTMENT,25/01/2018,2/02/2018,26/02/2018,CRH,208,8,24,32.0,BUNDABERG,BUNDABERG,,,,,2018
6746,4670,2,2 BR DETACHED HOUSE,30/01/2018,6/02/2018,19/02/2018,CRH,208,7,13,20.0,BUNDABERG,BUNDABERG,,,,,2018
6747,4670,3,3 BR DETACHED HOUSE,8/01/2018,18/01/2018,19/02/2018,CRH,208,10,32,42.0,BUNDABERG,BUNDABERG,,,,,2018
6748,4173,3,3 BR DETACHED HOUSE,15/01/2018,23/01/2018,8/02/2018,CRH,109,8,16,24.0,BRISBANE,LYTTON,,,,,2018
6749,4178,1,1 BR APARTMENT,23/01/2018,8/02/2018,8/02/2018,CRH,109,16,0,16.0,BRISBANE,LYTTON,,,,,2018
6750,4812,1,1 BR DUPLEX,1/02/2018,15/02/2018,16/02/2018,CRH,201,14,1,15.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6751,4053,4,4 BR DETACHED HOUSE,18/10/2017,18/10/2017,12/02/2018,CRH,105,0,117,117.0,BRISBANE,EVERTON,,,,,2018
6752,4502,3,3 BR DETACHED HOUSE,23/01/2018,20/02/2018,20/02/2018,CRH,103,28,0,28.0,MORETON BAY,KURWONGBAH,,,,,2018
6753,4680,2,2 BR APARTMENT,19/10/2017,27/10/2017,19/02/2018,CRH,212,8,115,123.0,,,,,,,2018
6754,4680,1,1 BR APARTMENT,27/11/2017,19/02/2018,19/02/2018,CRH,212,84,0,84.0,,,,,,,2018
6755,4060,2,2 BR APARTMENT,8/01/2018,2/02/2018,2/02/2018,CRH,108,25,0,25.0,BRISBANE,COOPER,,,,,2018
6756,4064,1,1 BR APARTMENT,7/02/2018,15/02/2018,15/02/2018,CRH,108,8,0,8.0,BRISBANE,COOPER,,,,,2018
6757,4106,2,2 BR APARTMENT,31/01/2018,1/02/2018,7/02/2018,CRH,107,1,6,7.0,BRISBANE,TOOHEY,,,,,2018
6758,4873,2,2 BR APARTMENT,22/01/2018,23/01/2018,23/02/2018,CRH,202,1,31,32.0,DOUGLAS,COOK,,,,,2018
6759,4012,1,1 BR APARTMENT,17/11/2017,6/12/2017,20/02/2018,STC,105,19,76,95.0,BRISBANE,NUDGEE,,,,,2018
6760,4573,1,1 BR APARTMENT,7/02/2018,14/02/2018,15/02/2018,CLH,205,7,1,8.0,SUNSHINE COAST,MAROOCHYDORE,,,,,2018
6761,4703,4,4 BR DETACHED HOUSE,4/01/2018,17/01/2018,28/02/2018,CLH,206,13,42,55.0,LIVINGSTONE,KEPPEL,,,,,2018
6762,4670,1,1 BR APARTMENT,30/01/2018,2/02/2018,8/02/2018,CLH,208,3,6,9.0,BUNDABERG,BUNDABERG,,,,,2018
6763,4670,1,1 BR APARTMENT,12/02/2018,21/02/2018,21/02/2018,CLH,208,9,0,9.0,BUNDABERG,BUNDABERG,,,,,2018
6764,4132,4,4 BR CLUSTER HOUSING,27/02/2018,27/02/2018,27/02/2018,CAO,101,0,0,0.0,LOGAN,WOODRIDGE,,,,,2018
6765,4301,3,3 BR ATTACHED HOUSING,5/02/2018,7/02/2018,19/02/2018,CLH,102,2,12,14.0,IPSWICH,BUNDAMBA,,,,,2018
6766,4895,1,1 BR CLUSTER HOUSING,8/01/2018,8/01/2018,2/02/2018,CLT,202,0,25,25.0,COOK,COOK,,,,,2018
6767,4051,1,1 BR APARTMENT,22/02/2018,26/02/2018,26/02/2018,CAH,108,4,0,4.0,BRISBANE,FERNY GROVE,,,,,2018
6768,4551,1,1 BR APARTMENT,23/02/2018,27/02/2018,27/02/2018,CAH,205,4,0,4.0,SUNSHINE COAST,CALOUNDRA,,,,,2018
6769,4551,1,1 BR APARTMENT,5/02/2018,19/02/2018,19/02/2018,CAH,205,14,0,14.0,SUNSHINE COAST,CALOUNDRA,,,,,2018
6770,4870,3,3 BR DETACHED HOUSE,9/01/2018,10/01/2018,12/02/2018,CRH,202,1,33,34.0,CAIRNS,CAIRNS,,,,,2018
6771,4221,1,1 BR APARTMENT,16/02/2018,16/02/2018,16/02/2018,CAH,204,0,0,0.0,GOLD COAST,BURLEIGH,,,,,2018
6772,4700,1,1 BR APARTMENT,14/12/2017,18/01/2018,7/02/2018,CLT,206,35,20,55.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6773,4810,1,1 BR APARTMENT,8/01/2018,15/01/2018,7/02/2018,CLT,201,7,23,30.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6774,4818,2,2 BR CLUSTER HOUSING,17/01/2018,24/01/2018,1/02/2018,CLT,201,7,8,15.0,TOWNSVILLE,HINCHINBROOK,,,,,2018
6775,4053,2,2 BR APARTMENT,8/01/2018,2/02/2018,2/02/2018,CLT,108,25,0,25.0,BRISBANE,FERNY GROVE,,,,,2018
6776,4505,2,2 BR DETACHED HOUSE,6/02/2018,14/02/2018,14/02/2018,CRH,103,8,0,8.0,MORETON BAY,KURWONGBAH,,,,,2018
6777,4740,3,3 BR DETACHED HOUSE,30/01/2018,1/02/2018,5/02/2018,CRH,203,2,4,6.0,MACKAY,MACKAY,,,,,2018
6778,4036,3,3 BR DETACHED HOUSE,24/01/2018,24/01/2018,20/02/2018,CRH,105,0,27,27.0,BRISBANE,ASPLEY,,,,,2018
6779,4103,1,1 BR APARTMENT,31/01/2018,2/02/2018,8/02/2018,CRH,107,2,6,8.0,BRISBANE,MILLER,,,,,2018
6780,4740,3,3 BR DETACHED HOUSE,6/02/2018,15/02/2018,19/02/2018,CRH,203,9,4,13.0,MACKAY,MACKAY,,,,,2018
6781,4701,2,2 BR DETACHED HOUSE,25/01/2018,2/02/2018,26/02/2018,CRH,206,8,24,32.0,ROCKHAMPTON,KEPPEL,,,,,2018
6782,4109,2,2 BR DUPLEX,12/02/2018,23/02/2018,23/02/2018,CRH,107,11,0,11.0,BRISBANE,TOOHEY,,,,,2018
6783,4570,3,3 BR DETACHED HOUSE,10/01/2018,23/02/2018,23/02/2018,CRH,205,44,0,44.0,GYMPIE,GYMPIE,,,,,2018
6784,4650,3,3 BR DETACHED HOUSE,5/01/2018,31/01/2018,1/02/2018,CRH,213,26,1,27.0,FRASER COAST,MARYBOROUGH,,,,,2018
6785,4701,2,2 BR APARTMENT,15/01/2018,23/01/2018,9/02/2018,CRH,206,8,17,25.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6786,4812,2,2 BR DUPLEX,11/02/2018,15/02/2018,16/02/2018,CRH,201,4,1,5.0,TOWNSVILLE,MUNDINGBURRA,,,,,2018
6787,4810,1,1 BR APARTMENT,31/01/2018,15/02/2018,15/02/2018,CRH,201,15,0,15.0,TOWNSVILLE,TOWNSVILLE,,,,,2018
6788,4880,1,1 BR APARTMENT,8/01/2018,9/01/2018,6/02/2018,CRH,202,1,28,29.0,MAREEBA,COOK,,,,,2018
6789,4305,2,2 BR DUPLEX,18/01/2018,31/01/2018,7/02/2018,CRH,102,13,7,20.0,IPSWICH,IPSWICH WEST,,,,,2018
6790,4560,3,3 BR DETACHED HOUSE,6/02/2018,21/02/2018,21/02/2018,CRH,205,15,0,15.0,SUNSHINE COAST,NICKLIN,,,,,2018
6791,4510,3,3 BR DETACHED HOUSE,30/01/2018,2/02/2018,14/02/2018,CRH,103,3,12,15.0,MORETON BAY,MORAYFIELD,,,,,2018
6792,4500,3,3 BR DETACHED HOUSE,14/02/2018,20/02/2018,28/02/2018,CRH,103,6,8,14.0,MORETON BAY,PINE RIVERS,,,,,2018
6793,4112,4,4 BR DETACHED HOUSE,9/01/2018,10/01/2018,8/02/2018,CRH,107,1,29,30.0,BRISBANE,STRETTON,,,,,2018
6794,4105,3,3 BR APARTMENT,11/01/2018,7/02/2018,7/02/2018,CRH,107,27,0,27.0,BRISBANE,TOOHEY,,,,,2018
6795,4105,2,2 BR APARTMENT,16/02/2018,20/02/2018,28/02/2018,CRH,107,4,8,12.0,BRISBANE,TOOHEY,,,,,2018
6796,4217,1,1 BR APARTMENT,6/02/2018,8/02/2018,8/02/2018,CRH,204,2,0,2.0,GOLD COAST,SURFERS PARADISE,,,,,2018
6797,4217,1,1 BR APARTMENT,6/02/2018,8/02/2018,8/02/2018,CRH,204,2,0,2.0,GOLD COAST,SURFERS PARADISE,,,,,2018
6798,4109,3,3 BR DETACHED HOUSE,6/02/2018,15/02/2018,15/02/2018,CRH,107,9,0,9.0,BRISBANE,STRETTON,,,,,2018
6799,4109,3,3 BR DETACHED HOUSE,15/02/2018,15/02/2018,15/02/2018,CRH,107,0,0,0.0,BRISBANE,STRETTON,,,,,2018
6800,4701,2,2 BR APARTMENT,8/01/2018,25/01/2018,15/02/2018,CRH,206,17,21,38.0,ROCKHAMPTON,ROCKHAMPTON,,,,,2018
6801,4113,3,3 BR DETACHED HOUSE,25/01/2018,1/02/2018,1/02/2018,CRH,107,7,0,7.0,BRISBANE,TOOHEY,,,,,2018
6802,4670,3,3 BR DETACHED HOUSE,7/02/2018,8/02/2018,21/02/2018,CRH,208,1,13,14.0,BUNDABERG,BUNDABERG,,,,,2018
6803,4132,4,4 BR DETACHED HOUSE,7/12/2017,1/02/2018,1/02/2018,CRH,101,56,0,56.0,LOGAN,WOODRIDGE,,,,,2018
6804,4178,4,4 BR DETACHED HOUSE,5/12/2017,8/02/2018,8/02/2018,CRH,109,65,0,65.0,BRISBANE,LYTTON,,,,,2018
6805,4670,3,3 BR DETACHED HOUSE,22/01/2018,2/02/2018,7/02/2018,CRH,208,11,5,16.0,BUNDABERG,BUNDABERG,,,,,2018
6806,4031,1,1 BR APARTMENT,22/02/2018,22/02/2018,22/02/2018,CRH,105,0,0,0.0,BRISBANE,CLAYFIELD,,,,,2018
6807,4031,1,1 BR APARTMENT,20/02/2018,20/02/2018,21/02/2018,CRH,105,0,1,1.0,BRISBANE,CLAYFIELD,,,,,2018
6808,4868,2,2 BR ATTACHED HOUSING,19/02/2018,23/02/2018,26/02/2018,CRH,202,4,3,7.0,CAIRNS,MULGRAVE,,,,,2018
